category,name,price,description,veg_nonveg,spice_level,restaurant name,location,contact,operating hour,dining rating,delivery rating,dish type,tag
Non Veg Pizza,Chicken Pepperoni,₹379,"Yummy chicken pepperoni & 100% mozzarella cheese with signature pan sauce. Its a classic! (PAN Per/Med-301 Kcal/100g | TnC-311 Kcal/100g | Stuffed Crust Add : Per: 227 Kcal/100g | Med: 216 Kcal/100g | Stuff Crust Chicken Seekh Kebab Add : Per: 256 Kcal/100g | Med: 253 Kcal/100g) Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products.",Non-Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",919643105647,10:00 AM - 11:00 PM,4.2,4.1,expensive,"Non Veg Pizza | Chicken Pepperoni | ₹379 | Yummy chicken pepperoni & 100% mozzarella cheese with signature pan sauce. Its a classic! (PAN Per/Med-301 Kcal/100g | TnC-311 Kcal/100g | Stuffed Crust Add : Per: 227 Kcal/100g | Med: 216 Kcal/100g | Stuff Crust Chicken Seekh Kebab Add : Per: 256 Kcal/100g | Med: 253 Kcal/100g) Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products. | Non-Veg | Normal | Pizza Hut | 2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee | 919643105647 | 10:00 AM - 11:00 PM | 4.2 | 4.1 | 379 | expensive"
Non Veg Pizza,Nawabi Murg Makhni,₹409,"A chicken lovers delight! Combination of chicken malai tikka, flavourful chicken keema masala, crunchy onion, juicy tomato on our new makhni sauce with 100% mozzarella cheese and buttery spice sprinkle (PAN Per/Med-252 Kcal/100g | TnC-269 Kcal/100g | Stuffed Crust Add : Per: 227 Kcal/100g | Med: 216 Kcal/100g | Stuff Crust Chicken Seekh Kebab Add : Per: 256 Kcal/100g | Med: 253 Kcal/100g) Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products.",Non-Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",919643105647,10:00 AM - 11:00 PM,4.2,4.1,expensive,"Non Veg Pizza | Nawabi Murg Makhni | ₹409 | A chicken lovers delight! Combination of chicken malai tikka, flavourful chicken keema masala, crunchy onion, juicy tomato on our new makhni sauce with 100% mozzarella cheese and buttery spice sprinkle (PAN Per/Med-252 Kcal/100g | TnC-269 Kcal/100g | Stuffed Crust Add : Per: 227 Kcal/100g | Med: 216 Kcal/100g | Stuff Crust Chicken Seekh Kebab Add : Per: 256 Kcal/100g | Med: 253 Kcal/100g) Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products. | Non-Veg | Normal | Pizza Hut | 2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee | 919643105647 | 10:00 AM - 11:00 PM | 4.2 | 4.1 | 409 | expensive"
Non Veg Pizza,Triple Chicken Feast,₹409,"Spicy schezwan chicken meatball, flavourful herbed chicken, juicy chicken sausage, green capsicum & onion, spicy red paprika with classic pan sauce and 100% mozzarella cheese (PAN Per/Med-262 Kcal/100g | TnC-277 Kcal/100g | Stuffed Crust Add : Per: 227 Kcal/100g | Med: 216 Kcal/100g | Stuff Crust Chicken Seekh Kebab Add : Per: 256 Kcal/100g | Med: 253 Kcal/100g) Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products.",Non-Veg,Spicy,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",919643105647,10:00 AM - 11:00 PM,4.2,4.1,expensive,"Non Veg Pizza | Triple Chicken Feast | ₹409 | Spicy schezwan chicken meatball, flavourful herbed chicken, juicy chicken sausage, green capsicum & onion, spicy red paprika with classic pan sauce and 100% mozzarella cheese (PAN Per/Med-262 Kcal/100g | TnC-277 Kcal/100g | Stuffed Crust Add : Per: 227 Kcal/100g | Med: 216 Kcal/100g | Stuff Crust Chicken Seekh Kebab Add : Per: 256 Kcal/100g | Med: 253 Kcal/100g) Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products. | Non-Veg | Spicy | Pizza Hut | 2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee | 919643105647 | 10:00 AM - 11:00 PM | 4.2 | 4.1 | 409 | expensive"
Non Veg Pizza,Dhabe Da Keema,₹319,"Dhaba style chicken keema masala, with green chiili, crunchy onion with flavourful pan sauce, 100 % mozzarella cheese & a generous drizzle of mint mayo (PAN Per/Med-270 Kcal/100g | TnC-290 Kcal/100g | Stuffed Crust Add : Per: 227 Kcal/100g | Med: 216 Kcal/100g | Stuff Crust Chicken Seekh Kebab Add : Per: 256 Kcal/100g | Med: 253 Kcal/100g) Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products.",Non-Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",919643105647,10:00 AM - 11:00 PM,4.2,4.1,expensive,"Non Veg Pizza | Dhabe Da Keema | ₹319 | Dhaba style chicken keema masala, with green chiili, crunchy onion with flavourful pan sauce, 100 % mozzarella cheese & a generous drizzle of mint mayo (PAN Per/Med-270 Kcal/100g | TnC-290 Kcal/100g | Stuffed Crust Add : Per: 227 Kcal/100g | Med: 216 Kcal/100g | Stuff Crust Chicken Seekh Kebab Add : Per: 256 Kcal/100g | Med: 253 Kcal/100g) Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products. | Non-Veg | Normal | Pizza Hut | 2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee | 919643105647 | 10:00 AM - 11:00 PM | 4.2 | 4.1 | 319 | expensive"
Non Veg Pizza,Murg Malai Chicken,₹379,"Amazingly flavourful chicken malai tikka, herbed onion & green capsicum, spicy red paprika with flavourful pan sauce and 100% mozzarella cheese (PAN Per/Med-269 Kcal/100g | TnC-299 Kcal/100g | Stuffed Crust Add : Per: 227 Kcal/100g | Med: 216 Kcal/100g | Stuff Crust Chicken Seekh Kebab Add : Per: 256 Kcal/100g | Med: 253 Kcal/100g) Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products.",Non-Veg,Spicy,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",919643105647,10:00 AM - 11:00 PM,4.2,4.1,expensive,"Non Veg Pizza | Murg Malai Chicken | ₹379 | Amazingly flavourful chicken malai tikka, herbed onion & green capsicum, spicy red paprika with flavourful pan sauce and 100% mozzarella cheese (PAN Per/Med-269 Kcal/100g | TnC-299 Kcal/100g | Stuffed Crust Add : Per: 227 Kcal/100g | Med: 216 Kcal/100g | Stuff Crust Chicken Seekh Kebab Add : Per: 256 Kcal/100g | Med: 253 Kcal/100g) Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products. | Non-Veg | Spicy | Pizza Hut | 2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee | 919643105647 | 10:00 AM - 11:00 PM | 4.2 | 4.1 | 379 | expensive"
Non Veg Pizza,Chicken Supreme,₹409,"Loaded with delicious chicken tikka, flavourful herbed chicken, spicy schezwan chicken meatball with flavourful pan sauce and 100% mozzarella cheese. (PAN Per/Med-273 Kcal/100g | TnC-284 Kcal/100g | Stuffed Crust Add : Per: 227 Kcal/100g | Med: 216 Kcal/100g | Stuff Crust Chicken Seekh Kebab Add : Per: 256 Kcal/100g | Med: 253 Kcal/100g) Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products.",Non-Veg,Spicy,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",919643105647,10:00 AM - 11:00 PM,4.2,4.1,expensive,"Non Veg Pizza | Chicken Supreme | ₹409 | Loaded with delicious chicken tikka, flavourful herbed chicken, spicy schezwan chicken meatball with flavourful pan sauce and 100% mozzarella cheese. (PAN Per/Med-273 Kcal/100g | TnC-284 Kcal/100g | Stuffed Crust Add : Per: 227 Kcal/100g | Med: 216 Kcal/100g | Stuff Crust Chicken Seekh Kebab Add : Per: 256 Kcal/100g | Med: 253 Kcal/100g) Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products. | Non-Veg | Spicy | Pizza Hut | 2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee | 919643105647 | 10:00 AM - 11:00 PM | 4.2 | 4.1 | 409 | expensive"
Non Veg Pizza,Sausage & Sweet Corn,₹289,"Our classic chicken & cheese sausage, juicy sweet corn and 100% mozzarella cheese with flavourful pan sauce (PAN Per/Med-277 Kcal/100g | TnC-282 Kcal/100g | Stuffed Crust Add : Per: 227 Kcal/100g | Med: 216 Kcal/100g | Stuff Crust Chicken Seekh Kebab Add : Per: 256 Kcal/100g | Med: 253 Kcal/100g) Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products.",Non-Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",919643105647,10:00 AM - 11:00 PM,4.2,4.1,expensive,"Non Veg Pizza | Sausage & Sweet Corn | ₹289 | Our classic chicken & cheese sausage, juicy sweet corn and 100% mozzarella cheese with flavourful pan sauce (PAN Per/Med-277 Kcal/100g | TnC-282 Kcal/100g | Stuffed Crust Add : Per: 227 Kcal/100g | Med: 216 Kcal/100g | Stuff Crust Chicken Seekh Kebab Add : Per: 256 Kcal/100g | Med: 253 Kcal/100g) Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products. | Non-Veg | Normal | Pizza Hut | 2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee | 919643105647 | 10:00 AM - 11:00 PM | 4.2 | 4.1 | 289 | expensive"
Non Veg Pizza,Chicken Tikka Supreme,₹409,"A divine combination of delicious chicken tikka & malai chicken tikka, onion, spicy red paprika with flavourful pan sauce and 100% mozzarella cheese (PAN Per/Med-267 Kcal/100g |TnC-274 Kcal/100g | Stuffed Crust Add : Per: 227 Kcal/100g | Med: 216 Kcal/100g | Stuff Crust Chicken Seekh Kebab Add : Per: 256 Kcal/100g | Med: 253 Kcal/100g) Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products.",Non-Veg,Spicy,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",919643105647,10:00 AM - 11:00 PM,4.2,4.1,expensive,"Non Veg Pizza | Chicken Tikka Supreme | ₹409 | A divine combination of delicious chicken tikka & malai chicken tikka, onion, spicy red paprika with flavourful pan sauce and 100% mozzarella cheese (PAN Per/Med-267 Kcal/100g |TnC-274 Kcal/100g | Stuffed Crust Add : Per: 227 Kcal/100g | Med: 216 Kcal/100g | Stuff Crust Chicken Seekh Kebab Add : Per: 256 Kcal/100g | Med: 253 Kcal/100g) Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products. | Non-Veg | Spicy | Pizza Hut | 2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee | 919643105647 | 10:00 AM - 11:00 PM | 4.2 | 4.1 | 409 | expensive"
Non Veg Pizza,Sizzling Schezwan Chicken,₹319,"Loaded with our signature spicy schezwan sauce, juicy schezwan chicken meatballs & 100% mozzarella cheese (PAN Per/Med-277 Kcal/100g | TnC-286 Kcal/100g | Stuffed Crust Add : Per: 227 Kcal/100g | Med: 216 Kcal/100g | Stuff Crust Chicken Seekh Kebab Add : Per: 256 Kcal/100g | Med: 253 Kcal/100g) Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products.",Non-Veg,Spicy,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",919643105647,10:00 AM - 11:00 PM,4.2,4.1,expensive,"Non Veg Pizza | Sizzling Schezwan Chicken | ₹319 | Loaded with our signature spicy schezwan sauce, juicy schezwan chicken meatballs & 100% mozzarella cheese (PAN Per/Med-277 Kcal/100g | TnC-286 Kcal/100g | Stuffed Crust Add : Per: 227 Kcal/100g | Med: 216 Kcal/100g | Stuff Crust Chicken Seekh Kebab Add : Per: 256 Kcal/100g | Med: 253 Kcal/100g) Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products. | Non-Veg | Spicy | Pizza Hut | 2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee | 919643105647 | 10:00 AM - 11:00 PM | 4.2 | 4.1 | 319 | expensive"
Thin n Crispy Pizzas,Dhabe Da Keema Thin n Crispy,₹749,"New Thin n Crispy crust with dhaba style chicken keema masala, green chiili, crunchy onion with flavourful pan sauce, 100 % mozzarella cheese & a generous drizzle of mint mayo (TnC-290 Kcal/100g). Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products.",Non-Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",919643105647,10:00 AM - 11:00 PM,4.2,4.1,expensive,"Thin n Crispy Pizzas | Dhabe Da Keema Thin n Crispy | ₹749 | New Thin n Crispy crust with dhaba style chicken keema masala, green chiili, crunchy onion with flavourful pan sauce, 100 % mozzarella cheese & a generous drizzle of mint mayo (TnC-290 Kcal/100g). Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products. | Non-Veg | Normal | Pizza Hut | 2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee | 919643105647 | 10:00 AM - 11:00 PM | 4.2 | 4.1 | 749 | expensive"
Thin n Crispy Pizzas,Bold BBQ Veggie Thin n Crispy,₹749,"New Thin n Crispy crust with our signature pan sauce, with BBQ sauce drizzle, topped with mushroom, onion, green capsicum, & red paprika (TnC-266 Kcal/100g). Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products.",Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",919643105647,10:00 AM - 11:00 PM,4.2,4.1,expensive,"Thin n Crispy Pizzas | Bold BBQ Veggie Thin n Crispy | ₹749 | New Thin n Crispy crust with our signature pan sauce, with BBQ sauce drizzle, topped with mushroom, onion, green capsicum, & red paprika (TnC-266 Kcal/100g). Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products. | Veg | Normal | Pizza Hut | 2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee | 919643105647 | 10:00 AM - 11:00 PM | 4.2 | 4.1 | 749 | expensive"
Thin n Crispy Pizzas,Chicken Supreme Thin n Crispy,₹949,"New Thin n Crispy crust with delicious chicken tikka, flavourful herbed chicken, spicy schezwan chicken meatball with flavourful pan sauce and 100% mozzarella cheese. (TnC-284 Kcal/100g). Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products.",Non-Veg,Spicy,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",919643105647,10:00 AM - 11:00 PM,4.2,4.1,expensive,"Thin n Crispy Pizzas | Chicken Supreme Thin n Crispy | ₹949 | New Thin n Crispy crust with delicious chicken tikka, flavourful herbed chicken, spicy schezwan chicken meatball with flavourful pan sauce and 100% mozzarella cheese. (TnC-284 Kcal/100g). Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products. | Non-Veg | Spicy | Pizza Hut | 2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee | 919643105647 | 10:00 AM - 11:00 PM | 4.2 | 4.1 | 949 | expensive"
Thin n Crispy Pizzas,Mexican Fiesta Thin n Crispy,₹749,"New Thin n Crispy crust topped with red capsicum, green capsicum, jalapeno, onion, black olives, sweet corn, 100% mozzarella cheese, signature spice sprinkle & our flavourful pan sauce (TnC-258 Kcal/100g). Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products.",Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",919643105647,10:00 AM - 11:00 PM,4.2,4.1,expensive,"Thin n Crispy Pizzas | Mexican Fiesta Thin n Crispy | ₹749 | New Thin n Crispy crust topped with red capsicum, green capsicum, jalapeno, onion, black olives, sweet corn, 100% mozzarella cheese, signature spice sprinkle & our flavourful pan sauce (TnC-258 Kcal/100g). Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products. | Veg | Normal | Pizza Hut | 2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee | 919643105647 | 10:00 AM - 11:00 PM | 4.2 | 4.1 | 749 | expensive"
Thin n Crispy Pizzas,Chicken Pepperoni Thin n Crispy,₹849,"New Thin n Crispy crust with yummy chicken pepperoni & 100% mozzarella cheese with signature pan sauce. Its a classic! (TnC-311 Kcal/100g). Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products.",Non-Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",919643105647,10:00 AM - 11:00 PM,4.2,4.1,expensive,"Thin n Crispy Pizzas | Chicken Pepperoni Thin n Crispy | ₹849 | New Thin n Crispy crust with yummy chicken pepperoni & 100% mozzarella cheese with signature pan sauce. Its a classic! (TnC-311 Kcal/100g). Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products. | Non-Veg | Normal | Pizza Hut | 2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee | 919643105647 | 10:00 AM - 11:00 PM | 4.2 | 4.1 | 849 | expensive"
Thin n Crispy Pizzas,Tandoori Paneer Thin n Crispy,₹749,"New Thin n Crispy crust topped with spiced paneer, crunchy onions & green capsicum, spicy red paprika, delicious tandoori sauce and 100% mozzarella cheese (TnC-326 Kcal/100g). Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products.",Veg,Spicy,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",919643105647,10:00 AM - 11:00 PM,4.2,4.1,expensive,"Thin n Crispy Pizzas | Tandoori Paneer Thin n Crispy | ₹749 | New Thin n Crispy crust topped with spiced paneer, crunchy onions & green capsicum, spicy red paprika, delicious tandoori sauce and 100% mozzarella cheese (TnC-326 Kcal/100g). Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products. | Veg | Spicy | Pizza Hut | 2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee | 919643105647 | 10:00 AM - 11:00 PM | 4.2 | 4.1 | 749 | expensive"
Flavour Fun Range,Cheesy Spicy Delight,₹159,"Pizza topped with 100% mozzarella cheese, a flavourful dressing, onion and spicy green chilli, sprinkled with our signature spiced seasoning. (367 Kcal/100g). Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products.",Veg,Spicy,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",919643105647,10:00 AM - 11:00 PM,4.2,4.1,cheap,"Flavour Fun Range | Cheesy Spicy Delight | ₹159 | Pizza topped with 100% mozzarella cheese, a flavourful dressing, onion and spicy green chilli, sprinkled with our signature spiced seasoning. (367 Kcal/100g). Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products. | Veg | Spicy | Pizza Hut | 2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee | 919643105647 | 10:00 AM - 11:00 PM | 4.2 | 4.1 | 159 | cheap"
Flavour Fun Range,"Spicy Sweet Corn, Onion, Green Chilli",₹139,"Pizza topped with a spicy tandoori sauce, juicy sweet corn, crunchy onion & spicy green chilli and a flavourful dressing. (327 Kcal/100g). Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products.",Veg,Spicy,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",919643105647,10:00 AM - 11:00 PM,4.2,4.1,cheap,"Flavour Fun Range | Spicy Sweet Corn, Onion, Green Chilli | ₹139 | Pizza topped with a spicy tandoori sauce, juicy sweet corn, crunchy onion & spicy green chilli and a flavourful dressing. (327 Kcal/100g). Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products. | Veg | Spicy | Pizza Hut | 2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee | 919643105647 | 10:00 AM - 11:00 PM | 4.2 | 4.1 | 139 | cheap"
Flavour Fun Range,Classic Corn,₹109,"Personal pizza topped with our classic pan sauce, sweet corn and cheesy dressing. An all-time favorite (319 Kcal/100g)",Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",919643105647,10:00 AM - 11:00 PM,4.2,4.1,cheap,"Flavour Fun Range | Classic Corn | ₹109 | Personal pizza topped with our classic pan sauce, sweet corn and cheesy dressing. An all-time favorite (319 Kcal/100g) | Veg | Normal | Pizza Hut | 2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee | 919643105647 | 10:00 AM - 11:00 PM | 4.2 | 4.1 | 109 | cheap"
